Time,Position,Velocity,Acceleration,Jerk,Follow_Vehicle_ID,Lead_Vehicle_ID
50.1,1557.49785561141,25,0,0,4,3
50.2,1559.99785561141,25,0,0,4,3
50.3,1562.49785561141,25,0,0,4,3
50.4,1564.99785561141,25,0,0,4,3
50.5,1567.49785561141,25,0,0,4,3
50.6,1569.99785561141,25,0,0,4,3
50.7,1572.49785561141,25,0,0,4,3
50.8,1574.99785561141,25,0,0,4,3
50.9,1577.49785561141,25,0,0,4,3
51,1579.99785561141,25,0,0,4,3
51.1,1582.49785561141,25,0,0,4,3
51.2,1584.99785561141,25,0,0,4,3
51.3,1587.49785561141,25,0,0,4,3
51.4,1589.99785561141,25,0,0,4,3
51.5,1592.49785561141,25,0,0,4,3
51.6,1594.99785561141,25,0,0,4,3
51.7,1597.49785561141,25,0,0,4,3
51.8,1599.99785561141,25,0,0,4,3
