Time,Position,Velocity,Acceleration,Jerk
16.1,40,20,0,0
16.2,42,20,0,0
16.3,44,20,0,0
16.5,48,20,0,0
16.6,50,20,0,0
16.7,52,20,0,0
16.8,54,20,0,0
17,58,20,0,0
17.1,60,20,0,0
17.2,62,20,0,0
17.3,64,20,0,0
17.5,68,20,0,0
17.6,70,20,0,0
17.7,72,20,0,0
17.8,74,20,0,0
18,78,20,0,0
18.1,80,20,0,0
18.2,82,20,0,0
18.3,84,20,0,0
18.5,88,20,0,0
18.6,90,20,0,0
18.7,92,20,0,0
18.8,94,20,0,0
19,98,20,0,0
19.1,100,20,0,0
19.3,104,20,0,0
19.5,108,20,0,0
19.6,110,20,0,0
19.8,114,20,0,0
20,118,20,0,0
20.1,120,20,0,0
20.3,124,20,0,0
20.5,128,20,0,0
20.6,130,20,0,0
20.8,134,20,0,0
21,138,20,0,0
21.1,140,20,0,0
21.3,144,20,0,0
21.5,148,20,0,0
21.6,150,20,0,0
21.8,154,20,0,0
22,158,20,0,0
22.1,160,20,0,0
22.3,164,20,0,0
22.5,168,20,0,0
22.6,170,20,0,0
22.8,174,20,0,0
23,178,20,0,0
23.1,180,20,0,0
23.3,184,20,0,0
23.5,188,20,0,0
23.6,190,20,0,0
23.8,194,20,0,0
24,198,20,0,0
24.1,200,20,0,0
24.3,204,20,0,0
24.5,208,20,0,0
24.6,210,20,0,0
24.8,214,20,0,0
25,218,20,0,0
25.1,220,20,0,0
25.3,224,20,0,0
25.5,228,20,0,0
25.6,230,20,0,0
25.7,232,20,0,0
25.8,234,20,0,0
25.9,236,20,0,0
26,238,20,0,0
26.1,240,20,0,0
26.2,242,20,0,0
26.3,244,20,0,0
26.4,246,20,0,0
26.5,248,20,0,0
26.6,250,20,0,0
26.7,252,20,0,0
26.8,254,20,0,0
26.9,256,20,0,0
27,258,20,0,0
27.1,260,20,0,0
27.2,262,20,0,0
27.3,264,20,0,0
27.4,266,20,0,0
27.5,268,20,0,0
27.6,270,20,0,0
27.7,272,20,0,0
27.8,274,20,0,0
27.9,276,20,0,0
28,278,20,0,0
28.1,280,20,0,0
28.2,282,20,0,0
28.3,284,20,0,0
28.4,286,20,0,0
28.5,288,20,0,0
28.6,290,20,0,0
28.7,292,20,0,0
28.8,294,20,0,0
28.9,296,20,0,0
29,298,20,0,0
29.1,300,20,0,0
29.2,302,20,0,0
29.3,304,20,0,0
29.4,306,20,0,0
29.5,308,20,0,0
29.6,310,20,0,0
29.7,312,20,0,0
29.8,314,20,0,0
29.9,316,20,0,0
30,318,20,0,0
