Time,Position,Velocity,Acceleration,Jerk,Follow_Vehicle_ID,Lead_Vehicle_ID,Status
28.4,588.4582,24.245,-1.7114e-05,1.3467e-05,10,8,In Lane(MainLane)
28.5,590.8827,24.245,-1.5794e-05,1.3195e-05,10,8,In Lane(MainLane)
28.6,593.3072,24.245,-1.4502e-05,1.2928e-05,10,8,In Lane(MainLane)
28.7,595.7317,24.245,-1.3235e-05,1.2665e-05,10,8,In Lane(MainLane)
28.8,598.1562,24.245,-1.1994e-05,1.2406e-05,10,8,In Lane(MainLane)
28.9,600.5807,24.245,-1.0779e-05,1.2151e-05,10,8,In Lane(MainLane)
29,603.0052,24.245,-9.5894e-06,1.19e-05,10,8,In Lane(MainLane)
29.1,605.4297,24.245,-8.4242e-06,1.1651e-05,10,8,In Lane(MainLane)
29.2,607.8542,24.245,-7.2836e-06,1.1406e-05,10,8,In Lane(MainLane)
29.3,610.2787,24.245,-6.1673e-06,1.1163e-05,10,8,In Lane(MainLane)
29.4,612.7032,24.245,-5.075e-06,1.0923e-05,10,8,In Lane(MainLane)
29.5,615.1277,24.245,-4.0066e-06,1.0684e-05,10,8,In Lane(MainLane)
29.6,617.5522,24.245,-2.9618e-06,1.0448e-05,10,8,In Lane(MainLane)
29.7,619.9767,24.245,-1.9405e-06,1.0213e-05,10,8,In Lane(MainLane)
29.8,622.4012,24.245,-9.4248e-07,9.9799e-06,10,8,In Lane(MainLane)
29.9,624.8257,24.245,3.2307e-08,9.7479e-06,10,8,In Lane(MainLane)
30,627.2502,24.245,9.8401e-07,9.517e-06,10,8,In Lane(MainLane)
30.1,629.6747,24.245,1.9127e-06,9.2871e-06,10,8,In Lane(MainLane)
30.2,632.0992,24.245,2.8185e-06,9.0581e-06,10,8,In Lane(MainLane)
30.3,634.5237,24.245,3.7015e-06,8.8297e-06,10,8,In Lane(MainLane)
30.4,636.9482,24.245,4.5617e-06,8.602e-06,10,8,In Lane(MainLane)
30.5,639.3727,24.245,5.3992e-06,8.3748e-06,10,8,In Lane(MainLane)
30.6,641.7972,24.245,6.214e-06,8.1481e-06,10,8,In Lane(MainLane)
30.7,644.2217,24.245,7.0062e-06,7.9217e-06,10,8,In Lane(MainLane)
30.8,646.6462,24.245,7.7757e-06,7.6957e-06,10,8,In Lane(MainLane)
30.9,649.0707,24.245,8.5227e-06,7.4699e-06,10,8,In Lane(MainLane)
31,651.4952,24.245,9.2472e-06,7.2443e-06,10,8,In Lane(MainLane)
31.1,653.9197,24.245,9.9491e-06,7.019e-06,10,8,In Lane(MainLane)
31.2,656.3442,24.245,1.0628e-05,6.7938e-06,10,8,In Lane(MainLane)
31.3,658.7687,24.245,1.1285e-05,6.5688e-06,10,8,In Lane(MainLane)
31.4,661.1932,24.245,1.192e-05,6.3441e-06,10,8,In Lane(MainLane)
31.5,663.6177,24.245,1.2532e-05,6.1195e-06,10,8,In Lane(MainLane)
31.6,666.0422,24.245,1.3121e-05,5.8952e-06,10,8,In Lane(MainLane)
31.7,668.4667,24.245,1.3688e-05,5.6711e-06,10,8,In Lane(MainLane)
31.8,670.8912,24.245,1.4233e-05,5.4473e-06,10,8,In Lane(MainLane)
31.9,673.3157,24.245,1.4755e-05,5.2238e-06,10,8,In Lane(MainLane)
32,675.7402,24.245,1.5255e-05,5.0008e-06,10,8,In Lane(MainLane)
32.1,678.1647,24.245,1.5733e-05,4.7782e-06,10,8,In Lane(MainLane)
32.2,680.5892,24.245,1.6189e-05,4.5561e-06,10,8,In Lane(MainLane)
32.3,683.0137,24.245,1.6622e-05,4.3346e-06,10,8,In Lane(MainLane)
32.4,685.4382,24.245,1.7034e-05,4.1138e-06,10,8,In Lane(MainLane)
32.5,687.8627,24.245,1.7423e-05,3.8936e-06,10,8,In Lane(MainLane)
32.6,690.2872,24.245,1.7791e-05,3.6743e-06,10,8,In Lane(MainLane)
32.7,692.7117,24.245,1.8136e-05,3.4559e-06,10,8,In Lane(MainLane)
32.8,695.1362,24.245,1.846e-05,3.2385e-06,10,8,In Lane(MainLane)
32.9,697.5608,24.245,1.8762e-05,3.0222e-06,10,8,In Lane(MainLane)
